Type,ID,Lat,Lon,Alt,Speed/Weight,Radius,3,43,7
P,10,32.10332799808765,35.20533769940998,0.0,10.0,1.0
P,11,32.102942082587504,35.209646600669004,0.0,10.0,1.0
P,12,32.104689132486826,35.209352450583054,0.0,10.0,1.0
G,13,32.103672192993194,35.203731798940744,0.0,10.0,1.0
G,14,32.10274912483743,35.21080730100815,0.0,10.0,1.0
G,15,32.10457961592597,35.21087885102906,0.0,10.0,1.0
G,16,32.105445318264145,35.20909805050872,0.0,10.0,1.0
F,45,32.10538273737223,35.20820765024855,0.0,1.0
F,46,32.105356662000595,35.20972610069224,0.0,1.0
F,47,32.10535144692627,35.21126840114288,0.0,1.0
F,48,32.10331235286468,35.211332001161466,0.0,1.0
F,49,32.102827350952325,35.211324051159146,0.0,1.0
F,50,32.102822135878,35.21029055085716,0.0,1.0
F,51,32.10307767451999,35.210918601040675,0.0,1.0
F,52,32.10338536390524,35.21040185088968,0.0,1.0
F,53,32.10306724437134,35.210179250824645,0.0,1.0
F,54,32.103583536729644,35.21093450104532,0.0,1.0
F,55,32.1045848310003,35.210465450908266,0.0,1.0
F,56,32.10460569129761,35.209773800706174,0.0,1.0
F,57,32.10457440085165,35.203866948980234,0.0,1.0
F,58,32.10421456072313,35.203835148970946,0.0,1.0
F,59,32.10390165626355,35.2038192489663,0.0,1.0
F,60,32.10415719490554,35.2040974990476,0.0,1.0
F,61,32.10437622802725,35.20408159904296,0.0,1.0
F,62,32.10457961592597,35.20455859918233,0.0,1.0
F,63,32.1037921397027,35.20645864973751,0.0,1.0
F,64,32.10330192271602,35.20710259992567,0.0,1.0
F,65,32.103813,35.207468300032524,0.0,1.0
F,66,32.10292643736452,35.20782605013706,0.0,1.0
F,67,32.10364611762156,35.210028200780506,0.0,1.0
F,68,32.104558755628666,35.210187200826965,0.0,1.0
F,69,32.10461090637193,35.20897880047388,0.0,1.0
F,70,32.1046630571152,35.20873235040187,0.0,1.0
F,71,32.10535144692627,35.20852565034147,0.0,1.0
F,72,32.104803864122005,35.212095201384464,0.0,1.0
F,73,32.104136334608235,35.21228600144022,0.0,1.0
F,74,32.103479235243114,35.212206501416986,0.0,1.0
F,75,32.10352095583773,35.21199185135427,0.0,1.0
F,76,32.10292643736452,35.212063401375175,0.0,1.0
F,77,32.10265003842523,35.211920301333365,0.0,1.0
F,78,32.10209724054664,35.21147510120328,0.0,1.0
F,79,32.10211288576962,35.21060060094776,0.0,1.0
F,80,32.10307245944566,35.21185670131478,0.0,1.0
F,81,32.10257702738466,35.21216675140538,0.0,1.0
F,82,32.105022897243714,35.21183285130781,0.0,1.0
F,83,32.10530972633166,35.210632400957046,0.0,1.0
F,84,32.10536709214925,35.210330300868776,0.0,1.0
F,85,32.105429673041165,35.210052050787475,0.0,1.0
F,86,32.105414027818185,35.209344500580734,0.0,1.0
F,87,32.105419242892516,35.208644900376314,0.0,1.0
B,5,32.1021493912899,35.20281754867361,0.0,32.105414027818185,35.203302498815304,0.0,1.0
B,6,32.10488730531123,35.20263469862018,0.0,32.10521585499379,35.211188901119655,0.0,1.0
B,7,32.10225369277643,35.21153870122186,0.0,32.105471393635774,35.21160230124045,0.0,1.0
B,8,32.102217187256144,35.20243594856211,0.0,32.10251444649275,35.21185670131478,0.0,1.0
B,9,32.104178055202844,35.20626784968176,0.0,32.10435015265561,35.21191235133104,0.0,1.0
B,10,32.10363568747291,35.20494814929616,0.0,32.105419242892516,35.20556029947502,0.0,1.0
B,11,32.10217025158721,35.20419289907547,0.0,32.10392773163518,35.20461424919859,0.0,1.0
